fyear,ticker,statevariable,fixedcosts,couponrate,liabilities,equityobserved
12312015,GIS.N,6154.8,4433.666854,0.019988686,16439.3,34212.28348
12312016,GIS.N,6056.5,4262.704586,0.019012264,16405.2,35827.29627
12312017,GIS.N,5390.7,3927.992506,0.017638713,17127.1,33738.60625
12311998,HSY.N,1172.243,912.6211591,0.037683594,2361.797,8180.579063
12311999,HSY.N,1068.602,877.4094341,0.034385739,2248.025,6257.368008
12312000,HSY.N,1220.289,946.5394049,0.035844589,2272.728,6802.816473
12312001,HSY.N,1625.424,1069.959409,0.034302499,2100.226,9181.193993
12312002,HSY.N,1523.167,1062.370474,0.030537052,2108.848,9181.461125
12312003,HSY.N,1490.921,1085.831018,0.028378746,2302.674,10017.73408
12312004,HSY.N,1788.042,1195.836596,0.049775721,2675.682,10288.29747
12312005,HSY.N,1464.233,1215.646732,0.027565067,3246.319,9980.382266
12312006,HSY.N,1701.309,1210.507812,0.033889806,3474.142,8516.947043
12312007,HSY.N,1801.16,1275.664068,0.034896303,3623.593,8945.756486
12312008,HSY.N,1692.258,1448.873641,0.030345457,3284.775,7890.282827
12312009,HSY.N,2366.044,1601.366748,0.031434882,2914.692,7920.014186
12312010,HSY.N,2424.339,1851.126948,0.029363764,3335.131,10290.96462
12312011,HSY.N,2172.733,1942.66253,0.027761715,3526.151,13193.65511
12312012,HSY.N,2836.187,2131.409014,0.027052454,3706.466,15863.78087
12312013,HSY.N,3149.567,2383.376801,0.024736759,3741.436,21544.38021
12312014,HSY.N,2779.961,2399.12196,0.021397447,4103.34,28791.4402
12312015,HSY.N,3205.563,2496.429185,0.020584099,4296.909,19353.13646
12312016,HSY.N,2926.594,2493.991922,0.019577375,4696.646,21950.88953
12311998,HRL.N,919.919,847.475165,0.018438492,742.577,2511.5975
12311999,HRL.N,991.461,916.9429285,0.017526346,844.443,2899.099125
12312000,HRL.N,704.172,726.7828274,0.021482613,768.063,2580.855615
12312001,HRL.N,943.994,806.8454004,0.023956627,1166.817,3727.234378
12312002,HRL.N,1010.805,877.1175089,0.028598812,1104.941,3229.438312
12312003,HRL.N,994.379,944.7174087,0.028499122,1140.386,3579.145045
12312004,HRL.N,1086.798,1009.888825,0.023919557,1134.72,4329.59128
12312005,HRL.N,1345.653,1118.067032,0.022358815,1247.83,4503.421975
12312006,HRL.N,1289.412,1201.058936,0.020439099,1257.394,5163.46728
12312007,HRL.N,881.928,801.2321635,0.018362785,1508.867,5485.616354
12312008,HRL.N,852.148,845.2421536,0.017417501,1608.899,4181.070939
12312009,HRL.N,1181.95,902.1702566,0.035782218,1567.734,5138.022092
12312010,HRL.N,1117.414,925.9118364,0.016141164,1647.279,6823.961101
12312011,HRL.N,1140.765,960.168379,0.020005364,1584.575,7733.65817
12312012,HRL.N,1137.294,946.1026074,0.007846278,1739.041,8227.340445
12312013,HRL.N,1277.645,984.0376016,0.007815915,1599.301,11909.92878
12312014,HRL.N,1410.531,1026.406926,0.006891004,1843.563,13735.53746
12312015,HRL.N,1748.714,1139.034764,0.006131111,2138.438,20895.20876
12312016,HRL.N,1877.722,1287.799058,0.006723439,1918.661,18407.58686
12312017,HRL.N,1785,1199.452659,0.006237075,2036.211,19271.59837
12311998,IFF.N,442.861,302.7775914,0.004609346,443.013,5000.390063
12311999,IFF.N,449.019,332.5861654,0.009491748,542.998,3954.578748
12312000,IFF.N,552.835,366.2739988,0.013495721,1857.774,1985.283706
12312001,IFF.N,572.04,476.3739243,0.044269076,1743.881,2845.215109
12312002,IFF.N,610.1,456.0159672,0.037152838,1658.016,3311.30227
12312003,IFF.N,623.147,446.3683531,0.028511866,1564.261,3270.523636
12312004,IFF.N,673.816,474.4855158,0.025235974,1452.807,4037.190321
12312005,IFF.N,553.495,476.6981057,0.02148302,1722.849,3111.609545
12312006,IFF.N,665.243,487.9869985,0.020143785,1573.736,4409.063309
12312007,IFF.N,753.582,548.0423038,0.019693075,2109.117,3897.136251
12312008,IFF.N,708.676,600.910375,0.040262374,2169.271,2337.338405
12312009,IFF.N,753.369,579.0768185,0.037828161,1872.864,3251.821286
12312010,IFF.N,816.615,623.500504,0.02893436,1869.3,4444.466973
12312011,IFF.N,653.979,591.6735752,0.029227618,1858.174,4240.66189
12312012,IFF.N,825.408,633.5534603,0.024115223,1993.637,5427.368437
12312013,IFF.N,961.604,691.2418836,0.025830169,1864.68,7008.504248
12312014,IFF.N,1079.387,703.6648772,0.023381131,1971.932,8207.281477
12312015,IFF.N,989.895,704.6707933,0.02219247,2107.021,9601.135364
12312016,IFF.N,1154.619,773.4793172,0.022209695,2385.85,9358.507061
12312017,IFF.N,1013.43,783.0884801,0.022464353,2909.632,12052.70408
12311998,K.N,3353.1,3201.435107,0.028714227,4161.7,13831.03818
12311999,K.N,3504.9,3294.658952,0.031034914,3995.5,12491.4995
12312000,K.N,2630.6,2352.087021,0.035351636,3988.5,10648.02344
12312001,K.N,3619.3,3107.634336,0.037011298,9497.1,12234.93759
12312002,K.N,3618.1,3257.016367,0.041955342,9324.2,13990.73432
12312003,K.N,3911.5,3398.349045,0.042761078,8699.5,15541.91423
12312004,K.N,4196.1,3644.548777,0.040097776,8304.7,18440.58208
12312005,K.N,4258.9,3813.232456,0.036220871,8290.8,17903.27741
12312006,K.N,4777.3,4085.217481,0.035558126,8645,19940.71057
12312007,K.N,5056,4292.821768,0.035959869,8871,20652.61888
12312008,K.N,4985,4479.863768,0.032451796,9491,16737.54259
12312009,K.N,5295,4436.562479,0.033837535,8925,20185.36036
12312010,K.N,5690,5489.937467,0.025585474,9693,18808.36519
12312011,K.N,6707,5944.008882,0.02454411,10145,18162.22698
12312012,K.N,5822,4920.797473,0.020859572,12704,20017.72215
12312013,K.N,5264,4339.324607,0.019971349,11867,22119.38819
12312014,K.N,6023,5138.612287,0.017558121,12302,23233.41809
12312015,K.N,5069,4313.683174,0.017387326,13113,25612.32142
12312016,K.N,4961,4296.560601,0.032157755,13185,25865.21971
12312017,K.N,4561,3907.268599,0.019402351,14122,23485.22653
12311998,KMB.N,4846.8,3832.528935,0.026657544,7453.8,29532.70182
12311999,KMB.N,5172.2,4006.05135,0.030369895,7477.8,35620.7165
12312000,KMB.N,4431.7,3266.606677,0.02764731,8431.2,37742.43785
12312001,KMB.N,4642.9,3351.594726,0.0254991,9051.3,31404.11962
12312002,KMB.N,4852.5,3392.015306,0.018831289,9733.8,24416.03215
12312003,KMB.N,5136.9,3479.76823,0.018331909,9715.3,29808.48243
12312004,KMB.N,5655.8,3632.053308,0.017494835,10020.1,32097.23148
12312005,KMB.N,5245,3873.570356,0.018916961,10350.5,27867.81144
12312006,KMB.N,5762.3,4117.719187,0.022233811,10547,31141.89256
12312007,KMB.N,5800,4300.499618,0.020813861,12731.9,29338.63691
12312008,KMB.N,6126,4534.111466,0.023104222,13807,21813.264
12312009,KMB.N,7269,4706.754547,0.021451291,13519,26463.82527
12312010,KMB.N,6665,4834.428682,0.01815254,13662,25707.27633
12312011,KMB.N,6320,4940.13369,0.020008668,13844,28989.8018
12312012,KMB.N,7344,4958.869392,0.020499109,14586,33036.24135
12312013,KMB.N,7046,4903.63561,0.022280282,13779,39778.368
12312014,KMB.N,6854,4901.432167,0.020651201,14527,42206.762
12312015,KMB.N,6057,4638.258888,0.020807999,14802,46209.18852
12312016,KMB.N,6877,4527.115598,0.022022782,14485,40872.69767
12312017,KMB.N,6510,4458.002123,0.024809027,14269,42443.03521
12311998,KR.N,10863,10236.00354,0.043806031,14724,15501.3319
12311999,KR.N,394.084,1715.602085,0.003390567,7128.011,15748.1155
12312000,KR.N,11067,10949.61786,0.041759538,15254,22150.94425
12312001,KR.N,12849,11906.85565,0.045791915,15090,16704.73806
12312002,KR.N,13136,12281.97432,0.041819233,15567,11790.82758
12312003,KR.N,14080,12470.18237,0.037535625,16491,13790.4829
12312004,KR.N,13830,13272.69948,0.036169831,16699,12842.34882
12312005,KR.N,14211,13627.75716,0.03496918,16872,13697.12678
12312006,KR.N,14391,14039.59934,0.031754909,16092,16332.69785
12312007,KR.N,15353,14941.48308,0.031549227,16292,18043.2977
12312008,KR.N,15966,15428.6792,0.027446919,17379,17231.30404
12312009,KR.N,17163,16347.47313,0.027008966,17957,13342.26381
12312010,KR.N,17496,16843.16558,0.02978022,18200,14219.8473
12312011,KR.N,18298,17323.07346,0.02669303,18207,13920.90714
12312012,KR.N,19079,18940.53067,0.023423885,19510,13489.6488
12312013,KR.N,18748,18569.88908,0.021449559,20420,20418.2829
12312014,KR.N,19629,19046.51943,0.018420832,23886,31547.93947
12312015,KR.N,22573,21305.81241,0.019556975,25055,40772.65326
12312016,KR.N,24069,22258.17968,0.017823536,27099,32374.68184
12312017,KR.N,24851,23852.05502,0.017452593,29795,24193.38125
12311998,EL.N,2677.3,2581.000516,0.020392749,1456.4,5235.466046
12311999,EL.N,2997.1,2821.87882,0.027424429,1462.2,6218.076427
12312000,EL.N,3169.5,2920.680103,0.026592252,1523,5443.936821
12312001,EL.N,3232.9,3139.337769,0.023694166,1506.7,4143.755802
12312002,EL.N,3551.8,3264.197731,0.020954304,1584.4,3295.70905
12312003,EL.N,3836,3530.819581,0.02027027,1554,4765.026991
12312004,EL.N,4337.2,3941.377872,0.018324741,1959.1,6139.889333
12312005,EL.N,4451.6,4276.663521,0.010609958,2177.2,7224.121723
12312006,EL.N,4809.1,4430.885347,0.015821007,2136.4,8434.187131
12312007,EL.N,5206.8,4907.871741,0.015350726,2905.4,8435.584522
12312008,EL.N,5853.1,5559.672511,0.022242901,3331.4,6089.545125
12312009,EL.N,5657.1,5394.960879,0.021978022,3512.6,9514.211282
12312010,EL.N,6129.7,5647.535688,0.031452139,3370.2,15799.37216
12312011,EL.N,6796.3,6288.323792,0.020017094,3626.9,21630.45733
12312012,EL.N,7526.5,6967.482693,0.019503316,3845.5,23177.5592
12312013,EL.N,7910.8,7305.403405,0.022220488,3843.3,29220.64188
12312014,EL.N,8585.2,7729.113601,0.016502475,3999.4,28926.58947
12312015,EL.N,8902.2,7701.681051,0.014324454,4572.6,32515.01233
12312016,EL.N,9019.2,8042.917375,0.013981547,5636,28029.02505
12312017,EL.N,9191,8279.582162,0.01437343,7166,46854.4914
12311998,MKC.N,645.8,616.1570271,0.04282434,871,2746.048375
12311999,MKC.N,783.7,676.546408,0.040922619,806.4,2094.4
12312000,MKC.N,727.1,655.5663593,0.030524373,1300.6,302.0296042
12312001,MKC.N,745.3,695.4530205,0.037054015,1308.9,2872.693173
12312002,MKC.N,789.4,721.544993,0.032661413,1319.6,3252.913989
12312003,MKC.N,833.8,795.5835072,0.028506688,1368.1,4130.089287
12312004,MKC.N,1061.137,888.549602,0.028324246,1448.9,5237.432299
12312005,MKC.N,1063.2,912.379316,0.034012192,1443.6,4103.526116
12312006,MKC.N,1137.1,1020.033892,0.032922568,1631.1,5024.033877
12312007,MKC.N,1092,1074.429995,0.035805022,1692.5,4847.708274
12312008,MKC.N,1241.9,1148.324944,0.026189376,2165,4144.137585
12312009,MKC.N,1316.7,1136.979965,0.026561659,2044.3,4774.749925
12312010,MKC.N,1344.6,1209.260453,0.02519162,1957,6183.547385
12312011,MKC.N,1362.5,1291.836257,0.020734621,2469.3,6709.351427
12312012,MKC.N,1547.5,1380.181982,0.022188869,2465.2,8425.134983
12312013,MKC.N,1528.8,1370.87732,0.02166267,2502,9057.427433
12312014,MKC.N,1618.3,1442.907385,0.020998887,2604.9,9550.206871
12312015,MKC.N,1711.4,1471.963094,0.02096421,2785.7,10904.53827
12312016,MKC.N,1824.2,1540.541551,0.01921409,2997.8,11721.90266
12312017,MKC.N,2086.1,1670.74648,0.012361003,7814.9,13463.85212
12311998,MCK.N,1816.3,1932.092674,0.023128475,4730.1,3473.136563
12311999,MCK.N,2335.7,2478.06033,0.020233945,6138.2,6339.276675
12312000,MCK.N,1797.5,2530.245862,0.017687415,6807.1,10190.93205
12312001,MCK.N,2507.1,2645.903056,0.014603625,8039.1,10695.58771
12312002,MCK.N,2392.9,2571.135704,0.013413881,9385.8,7869.049203
12312003,MCK.N,2921.6,2720.103117,0.013024116,9835.6,9371.903859
12312004,MCK.N,2799,2838.926238,0.010835312,11074.9,9286.95236
12312005,MCK.N,3845,3006.894441,0.009333333,13500,15872.75504
12312006,MCK.N,5221,3265.573067,0.006642753,15054,15005.62789
12312007,MCK.N,4429,3758.811795,0.00565931,17670,18916.98506
12312008,MCK.N,4204,4299.55394,0.007899578,18482,10605.51998
12312009,MCK.N,4820,4539.846769,0.007549544,19074,16837.02981
12312010,MCK.N,5816,4688.852956,0.009101031,20657,17894.8214
12312011,MCK.N,6111,5092.8633,0.01031015,23666,19131.63133
12312012,MCK.N,6928,5443.310846,0.009557536,26262,22580.95351
12312013,MCK.N,6822,5965.786559,0.008659258,27716,37142.46407
12312014,MCK.N,8824,7494.056725,0.007239208,41441,48134.01387
12312015,MCK.N,11387,10280.08228,0.008423613,44399,45084.20888
12312016,MCK.N,11301,9855.040232,0.007655772,46109,31753.91353
12312017,MCK.N,12525,10252.34752,0.006512436,48369,32511.59188
12311998,PEP.OQ,13530,11742.99383,0.024294237,16259,59973.04101
12311999,PEP.OQ,15048,12985.81298,0.039831303,10670,51313.36786
12312000,PEP.OQ,12416,9909.546495,0.021062271,13104,71548.27383
12312001,PEP.OQ,12618,10609.02163,0.01720298,13021,85187.75285
12312002,PEP.OQ,13792,11127.13469,0.014837646,13951,72915.85392
12312003,PEP.OQ,13966,11763.85673,0.01323125,13453,80034.75735
12312004,PEP.OQ,16277,13526.23987,0.013274336,14464,87929.83747
12312005,PEP.OQ,18440,15083.42399,0.015678645,17476,98025.17998
12312006,PEP.OQ,19045,15664.64411,0.017167971,14562,102712.1932
12312007,PEP.OQ,21381,17376.23827,0.014430263,17394,122176.4102
12312008,PEP.OQ,22847,19021.65619,0.015334017,23412,85057.81
12312009,PEP.OQ,21864,18506.46853,0.020351692,22406,94875.03101
12312010,PEP.OQ,31261,26538.37701,0.022345052,46677,103537.6599
12312011,PEP.OQ,34416,29508.22537,0.019987304,51983,103732.2684
12312012,PEP.OQ,34228,30122.01115,0.020559352,52239,105851.1851
12312013,PEP.OQ,35112,30161.8986,0.018968148,53089,127196.7447
12312014,PEP.OQ,36067,30694.23254,0.017465682,52961,141519.0653
12312015,PEP.OQ,35132,29829.55345,0.012144976,57637,145568.5296
12312016,PEP.OQ,35516,30868.61379,0.017691159,62291,150058.5798
12312017,PEP.OQ,34336,30870.39569,0.01638987,68823,170543.4314
12311998,MO.N,26391,33441.73808,0.027902934,43723,130254.7782
12311999,MO.N,30528,31335.86825,0.0251975,46076,54421.19171
12312000,MO.N,23574,22313.458,0.017361982,63760,97835.51281
12312001,MO.N,23119,22082.61048,0.028776392,61335,99342.93618
12312002,MO.N,24272,19969.25469,0.022654484,63696,83841.54431
12312003,MO.N,24810,19060.6499,0.021948205,66338,110536.4073
12312004,MO.N,26049,19227.77555,0.022578208,66170,125412.6049
12312005,MO.N,19745,11986.43209,0.015491696,68101,155594.6059
12312006,MO.N,16938,6365.912858,0.009729161,64651,179868.4707
12312007,MO.N,13583,5366.134437,0.012228401,38844,159195.6624
12312008,MO.N,8305,4691.135286,0.010087342,24387,31029.58917
12312009,MO.N,7475,5390.870026,0.036502625,32573,40677.50823
12312010,MO.N,6638,4962.241205,0.035306915,32175,51402.31054
12312011,MO.N,7444,4739.321755,0.03692941,33036,60972.92967
12312012,MO.N,7385,4203.730592,0.037945525,32125,63669.33534
12312013,MO.N,7794,3984.131178,0.035791051,30706,76780.56856
12312014,MO.N,8059,3849.828854,0.027266942,31430,97134.54975
12312015,MO.N,9344,3898.447472,0.028932712,28549,114095.0624
12312016,MO.N,7216,3717.669711,0.023399052,33121,131877.3072
12312017,MO.N,8020,3333.028547,0.026490066,27784,136263.8249
12311998,PG.N,14194,13377.36294,0.034810464,18730,122448.3807
12311999,PG.N,15422,13838.70079,0.037845924,20055,144152.9476
12312000,PG.N,15778,14958.88774,0.037909326,22079,102265.2603
12312001,PG.N,16773,14722.84838,0.0408902,22377,102563.6073
12312002,PG.N,18920,14832.50931,0.026856298,27070,111112.5706
12312003,PG.N,20730,15587.79908,0.024927326,27520,129084.5226
12312004,PG.N,25195,19303.64812,0.019109882,39770,138943.9032
12312005,PG.N,9462,4154.988696,0.018187308,43052,198838.6165
12312006,PG.N,32641,24548.75488,0.017420693,72787,202796.517
12312007,PG.N,37455,27240.88249,0.020560249,71254,225949.919
12312008,PG.N,40668,28771.30902,0.02214047,74208,181183.6981
12312009,PG.N,39099,27208.97364,0.021693188,71451,176105.4708
12312010,PG.N,40177,26994.81712,0.017742346,66733,180174.409
12312011,PG.N,40144,29684.7818,0.015123733,70353,183540.5663
12312012,PG.N,40730,30240.81156,0.015027342,68209,185451.7892
12312013,PG.N,41784,29631.85173,0.012912096,70554,220735.7384
12312014,PG.N,36381,25071.84913,0.012949253,74290,245989.4444
12312015,PG.N,35771,23741.75194,0.013319287,66445,214769.5511
12312016,PG.N,35016,22091.50976,0.012060214,69153,224997.4514
12312017,PG.N,31896,21587.07349,0.011016897,64628,233095.7084
12311998,SYY.N,416.186,523.8966841,0.024107452,2423.4,9262.407826
12311999,SYY.N,658.142,552.5710844,0.027286799,2669.386,13031.10088
12312000,SYY.N,779.703,565.4031861,0.023252949,3052.387,20053.34934
12312001,SYY.N,1027.015,581.3613653,0.022072885,3252.452,17476.1878
12312002,SYY.N,1147.877,588.0754079,0.016306244,3857.234,19566.03581
12312003,SYY.N,1445.074,613.4985218,0.015242488,4738.99,24093.48519
12312004,SYY.N,1260.896,627.7233502,0.013227017,5283.126,24420.91305
12312005,SYY.N,1266.208,649.9299851,0.01361393,5509.063,19260.34794
12312006,SYY.N,1233.779,701.6399802,0.018367804,5939.741,22722.35848
12312007,SYY.N,1510.031,717.7983662,0.017163443,6240.531,18980.68624
12312008,SYY.N,1681.89,740.9356643,0.016714502,6673.307,13567.37754
12312009,SYY.N,1693.071,764.9949021,0.017365422,6698.484,16535.98672
12312010,SYY.N,1012.839,795.9526287,0.019643472,6486.175,17278.63111
12312011,SYY.N,1210.568,808.0689305,0.017821021,6680.313,17188.33243
12312012,SYY.N,1518.247,824.1904482,0.015306554,7452.167,18609.84662
12312013,SYY.N,1643.259,863.5393932,0.01758723,7486.398,16498.54831
12312014,SYY.N,1621.676,883.1525655,0.016364511,7874.418,23333.1089
12312015,SYY.N,1810.291,1032.202371,0.02008291,12687.753,23145.12045
12312016,SYY.N,2238.798,1106.862843,0.023214127,13166.81,30283.58658
12312017,SYY.N,2481.776,1131.098654,0.019967631,15292.3,31643.75031
12311998,TSN.N,1431.2,1219.91124,0.0488677,3272.1,3064.48375
12311999,TSN.N,1262,1029.993849,0.043422344,2954.7,3714.75
12312000,TSN.N,1169,929.3458946,0.043510878,2666,1554.21619
12312001,TSN.N,1242,1114.385855,0.019785655,7278,2913.809399
12312002,TSN.N,2356,1605.165254,0.045454545,6710,2805.072952
12312003,TSN.N,1947,1594.072089,0.04531537,6532,3322.511045
12312004,TSN.N,2128,1711.534616,0.051198963,6172,4598.111847
12312005,TSN.N,2192,1735.025523,0.040802332,5833,6061.871887
12312006,TSN.N,1570,1826.066547,0.040113755,6681,5836.373638
12312007,TSN.N,1754,1769.233557,0.047671033,5496,5450.663301
12312008,TSN.N,1449,1859.162174,0.037024281,5807,3310.38069
12312009,TSN.N,2134,2018.55397,0.054599115,6099,4619.991775
12312010,TSN.N,2663,2163.18331,0.055039184,5487,6494.456772
12312011,TSN.N,2194,2176.904907,0.044931303,5386,7624.997449
12312012,TSN.N,2447,2395.662155,0.060813119,5854,6877.970095
12312013,TSN.N,2442,2381.496336,0.024394347,5944,11385.96662
12312014,TSN.N,2565,2770.556771,0.008769599,15052,16291.92313
12312015,TSN.N,4626,3583.112034,0.023161378,13298,19415.39222
12312016,TSN.N,4829,3798.562322,0.019530944,12749,22063.92146
12312017,TSN.N,5030,4291.453115,0.015936483,17507,29782.59332
12311998,WMT.N,27277,29867.18342,0.031912761,24943,181072.4949
12311999,WMT.N,30748,33104.65162,0.029721248,27085,307865.0102
12312000,WMT.N,36256,38227.26108,0.023637709,43236,237291.5443
12312001,WMT.N,42537,43332.13009,0.030297719,45647,256505.4181
12312002,WMT.N,47020,47139.37965,0.028675505,47218,222949.2895
12312003,WMT.N,54073,51951.13355,0.020098175,53985,229588.7883
12312004,WMT.N,61929,57066.51842,0.016982321,60298,223685.6784
12312005,WMT.N,66406,62751.66383,0.017056095,69418,194851.3412
12312006,WMT.N,75400,68810.70229,0.016995607,83551,192479.4173
12312007,WMT.N,85936,77620.76939,0.02059098,87854,190348.5802
12312008,WMT.N,93679,85231.00383,0.021687791,96967,219898.284
12312009,WMT.N,102877,92204.54749,0.022761143,95953,203653.6916
12312010,WMT.N,108107,94619.54553,0.02196979,97452,192098.3523
12312011,WMT.N,107209,96621.14645,0.020205815,109127,204659.9146
12312012,WMT.N,111626,100726.5022,0.020010065,117241,228245.5782
12312013,WMT.N,116482,104553.768,0.018717728,120848,254622.9325
12312014,WMT.N,116972,107692.1031,0.019373201,121921,276807.5482
12312015,WMT.N,124443,110177.67,0.020935238,117553,196276.0552
12312016,WMT.N,126978,114216.6351,0.021971199,115970,212418.914
12312017,WMT.N,135750,119184.1685,0.020010145,118290,292535.1677
12311998,WBA.OQ,3929.5,4099.046815,0.000487092,2053,29232.77758
12311999,WBA.OQ,4497.2,4688.520201,0.000165125,2422.4,29432.63697
12312000,WBA.OQ,5473.9,5430.58838,0.000139387,2869.7,42469.92362
12312001,WBA.OQ,5888.7,6191.537636,0.000937517,3626.6,34395.4404
12312002,WBA.OQ,7502.3,7124.133566,0.0000822,3648.6,29917.07258
12312003,WBA.OQ,8441.1,8177.129085,0.0000441,4539,37285.74628
12312004,WBA.OQ,9699.6,9419.173229,0.0000384,5202.4,39190.37059
12312005,WBA.OQ,10735.8,10865.72085,0.000139882,5719.1,44794.67687
12312006,WBA.OQ,12906.7,12119.64331,0.000139882,7015.3,46047.9688
12312007,WBA.OQ,14456.9,13919.4402,0.000852691,8209.3,37751.76426
12312008,WBA.OQ,16259,15222.75229,0.003144324,9541,24342.99597
12312009,WBA.OQ,18399,16492.77578,0.008731191,10766,36175.58697
12312010,WBA.OQ,19223,17906.17797,0.007494737,11875,35937.30523
12312011,WBA.OQ,20123,19152.01452,0.00705957,12607,28877.9869
12312012,WBA.OQ,21375,19885.54845,0.00709313,15226,34978.32639
12312013,WBA.OQ,21979,20916.27106,0.010295127,16027,54577.83861
12312014,WBA.OQ,21879,21550.92495,0.009679553,16633,83056.15337
