fyear,ticker,firmname,industry,sector,statevariable,cash,fixedcosts,couponrate,liabilities,equityobserved
12312000,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,440.29,1144.743,303.9697989,0.035030991,1373.127,40032.15538
12312001,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,606.177,989.642,458.7954893,0.044085737,1392.219,6124.64
12312002,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,219.489,578.471,376.2697867,0.046958209,1184.138,2530.1644
12312003,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,400.701,581.512,396.4635787,0.054043226,848.654,7270.96584
12312004,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,824.648,1117.841,576.0795745,0.005341731,1006.977,14617.69747
12312005,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,1163.445,1428.765,729.5183323,0.003582328,1095.377,12593.6128
12312006,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,1441.271,2040.243,914.5433861,0,1253.311,10715.305
12312007,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,1585.195,1956.465,1049.295478,0.000976138,1531.546,17317.12
12312008,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,1837.253,2191.98,1236.510907,0.004062411,1285.936,9244.42201
12312009,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,1720.104,2175.245,1224.520012,0.003068256,1765.498,14013.45813
12312010,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,1856.065,2286.401,1372.796783,0.00473306,1859.051,19316.61784
12312011,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,2213.926,3551.743,1587.533641,0.017103396,2894.162,10735.82328
12312012,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,1936.2,2849.3,1693.071375,0.018675422,2832.6,10141.35936
12312013,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,2192,2845.9,1778.162267,0.019313447,3023.8,11397.94561
12312014,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,2079.6,1971.8,1789.315421,0.019897094,3362.3,9654.935237
12312015,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,2151.6,1948,1770.169314,0.020652039,4033.5,10610.17833
12312016,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,2398.1,2585.5,1858.194579,0.020813805,4694,10747.93222
12312017,JNPR.N,Juniper Networks Inc,Communications & Networking,Technology,2539,3032.6,1900.097069,0.019639426,5152.9,10685.45664
12311999,RHT.N,Red Hat Inc,Software,Technology,18.83,21.524,88.14938688,0.024996685,15.082,5161.377244
12312000,RHT.N,Red Hat Inc,Software,Technology,17.556,277.143,106.9473222,0.004422021,33.695,1004.891381
12312001,RHT.N,Red Hat Inc,Software,Technology,32.09,148.124,148.6490354,0.009763718,40.968,1201.048354
12312002,RHT.N,Red Hat Inc,Software,Technology,50.491,96.396,141.0665011,0.004064656,42.316,1007.536883
12312003,RHT.N,Red Hat Inc,Software,Technology,50.692,90.466,141.2084178,0.002562113,55.423,3289.634686
12312004,RHT.N,Red Hat Inc,Software,Technology,124.027,608.601,159.406426,0.001535696,703.264,2407.814838
12312005,RHT.N,Red Hat Inc,Software,Technology,227.218,321.197,209.7283442,0.008332848,772.365,4823.637591
12312006,RHT.N,Red Hat Inc,Software,Technology,323.529,804.871,250.1004238,0.007313403,836.683,4396.93093
12312007,RHT.N,Red Hat Inc,Software,Technology,420.133,878.066,340.7696242,0.006236666,964.618,4051.501587
12312008,RHT.N,Red Hat Inc,Software,Technology,483.902,990.162,412.8149101,0.005538669,1128.791,2534.980953
12312009,RHT.N,Red Hat Inc,Software,Technology,574.985,662.726,481.1165725,0.007409089,647.583,5802.283282
12312010,RHT.N,Red Hat Inc,Software,Technology,632.345,760.774,531.0965757,0.000215841,759.82,8700.037623
12312011,RHT.N,Red Hat Inc,Software,Technology,721.269,860.6,596.8679319,0.000134269,908.623,7974.639571
12312012,RHT.N,Red Hat Inc,Software,Technology,937.908,813.515,725.7081059,4.11982E-05,1092.282,10231.57399
12312013,RHT.N,Red Hat Inc,Software,Technology,1112.49,879.465,841.2814522,3.86548E-05,1293.499,10621.72997
12312014,RHT.N,Red Hat Inc,Software,Technology,1276.844,982.129,945.9126873,0.000102864,1555.454,12986.03514
12312015,RHT.N,Red Hat Inc,Software,Technology,1516.833,1262.727,1120.4944,0.003763274,2496.231,15123.189
12312016,RHT.N,Red Hat Inc,Software,Technology,1767.209,1208.92,1295.7286,0.008196997,2820.667,12426.67311
12312017,RHT.N,Red Hat Inc,Software,Technology,2037.895,1460.791,1518.400319,0.007245431,3287.865,21258.21643
12311998,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,27.213,4.793,83.52029086,0.032641738,120.398,116.7615
12311999,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,54.673,4.255,101.2787564,0.055914392,140.268,233.81475
12312000,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,79.848,11.858,111.0663962,0.087137411,137.966,80.653491
12312001,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,89.417,15.514,102.1184549,0.12279586,80.19,553.0664232
12312002,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,116.65,46.606,108.1167469,0.033059598,61.495,827.8586208
12312003,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,97.12,197.993,123.3716967,0.017021441,285.581,1200.137995
12312004,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,178.747,120.692,165.2146858,0.025505975,317.259,2181.127965
12312005,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,180.288,107.057,177.9167531,0.023829721,332.442,1549.129079
12312006,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,241.485,138.623,207.7387008,0.02242386,399.396,2085.895114
12312007,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,300.352,203.681,277.8986677,0.038173154,401.041,4249.874437
12312008,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,464.339,289.442,353.7542397,0.036169869,396.352,4262.081646
12312009,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,498.583,422.047,350.7531783,0.023666157,290.795,4967.835268
12312010,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,544.83,193.137,432.1438598,0.008613995,334.804,4718.200239
12312011,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,617.61,440.846,537.7205333,0.009624881,570.085,3910.705652
12312012,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,589.704,321.739,492.8205183,0.019735795,590.754,3347.934293
12312013,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,691.795,542.476,553.8594862,0.019303295,729.979,4263.81538
12312014,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,572.832,531.374,596.2509852,0.01973259,739.538,4552.230148
12312015,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,621.055,472.785,614.8333994,0.018610489,756.885,3877.426012
12312016,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,660.257,361.349,670.8945538,0.019196286,941.38,4926.541805
12312017,FLIR.OQ,FLIR Systems Inc,Communications & Networking,Technology,698.923,519.09,770.7382162,0.017226603,975.468,6460.330789
12311999,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,17.872,24.797,97.24652485,0,10.873,2394.45372
12312000,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,58.592,53.199,129.9155411,0,34.735,206.118783
12312001,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,65.072,69.783,162.0477848,0,28.175,538.3288647
12312002,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,79.381,80.333,159.184318,0,32.604,279.5437809
12312003,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,81.717,44.878,160.7846461,0,37.744,691.6281155
12312004,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,122.797,140.501,180.4677396,0,52.848,1754.235803
12312005,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,200.339,236.181,218.4200567,0,77.572,2254.481099
12312006,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,291.965,374.173,274.6975675,0,113.053,3049.900094
12312007,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,394.461,258.465,338.2107785,0,173.711,2421.348371
12312008,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,486.868,190.186,412.1237594,0,220.964,1806.19146
12312009,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,482.417,317.128,405.2031701,0,269.625,4199.026028
12312010,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,675.316,428.496,492.5752903,0,358.494,10523.44758
12312011,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,871.196,542.55,591.5320489,0,463.113,8434.855239
12312012,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,1031.727,532.151,680.2800567,0,581.801,7679.742863
12312013,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,1085.135,542.143,736.476639,0,691.842,6908.9944
12312014,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,1213.73,645.379,823.1618711,0,815.64,9626.138495
12312015,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,1422.621,774.342,904.2546146,0,995.562,6823.893155
12312016,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,1478.709,882.395,941.4785563,0,1121.061,9452.532533
12312017,FFIV.OQ,F5 Networks Inc,IT Services & Consulting,Technology,1549.407,1016.928,991.9582479,0,1247.097,8338.583933
12311999,ANSS.OQ,ANSYS Inc,Software,Technology,43.289,57.132,65.06243762,0,18.26,178.6994
12312000,ANSS.OQ,ANSYS Inc,Software,Technology,52.317,47.54,73.38819341,0,31.756,178.3867838
12312001,ANSS.OQ,ANSYS Inc,Software,Technology,56.409,53.448,80.86020042,0,43.369,355.6616869
12312002,ANSS.OQ,ANSYS Inc,Software,Technology,52.399,61.132,82.93574046,0,35.608,294.0950118
12312003,ANSS.OQ,ANSYS Inc,Software,Technology,75.672,83.014,94.51534858,0,53.485,604.251865
12312004,ANSS.OQ,ANSYS Inc,Software,Technology,91.19,138.446,102.9441218,0,64.177,1001.739386
12312005,ANSS.OQ,ANSYS Inc,Software,Technology,111.11,194.232,112.3950572,0,80.532,1363.883898
12312006,ANSS.OQ,ANSYS Inc,Software,Technology,184.377,104.486,170.3484219,0.02114416,367.903,1675.523574
12312007,ANSS.OQ,ANSYS Inc,Software,Technology,249.058,171.851,204.7791583,0.020793582,328.082,3245.575244
12312008,ANSS.OQ,ANSYS Inc,Software,Technology,340.937,233.875,234.9403279,0.013705684,681.615,2501.736096
12312009,ANSS.OQ,ANSYS Inc,Software,Technology,321.354,343.844,246.984597,0.01711955,607.551,3854.921122
12312010,ANSS.OQ,ANSYS Inc,Software,Technology,326.468,472.934,268.3287684,0.007518255,596.947,4738.284032
12312011,ANSS.OQ,ANSYS Inc,Software,Technology,491.35,472.404,302.7533641,0.004801173,693.997,5291.549369
12312012,ANSS.OQ,ANSYS Inc,Software,Technology,505.354,577.155,337.3022625,0.003988752,667.126,6238.220092
12312013,ANSS.OQ,ANSYS Inc,Software,Technology,553.059,742.986,362.8103971,0.001994418,586.136,8079.934386
12312014,ANSS.OQ,ANSYS Inc,Software,Technology,632.326,788.778,403.2985201,0.001201021,535.378,7536.49126
12312015,ANSS.OQ,ANSYS Inc,Software,Technology,629.922,784.614,425.3330401,0.001157846,535.477,8231.77813
12312016,ANSS.OQ,ANSYS Inc,Software,Technology,636.317,822.86,457.6849378,0.00138823,592.121,8002.894901
12312017,ANSS.OQ,ANSYS Inc,Software,Technology,769.277,881.787,543.9657698,0.000286005,695.792,12524.55721
12312001,ACN.N,Accenture PLC,IT Services & Consulting,Technology,6024.028,1880.083,4017.219746,0.008057354,5371.242,9275.762915
12312002,ACN.N,Accenture PLC,IT Services & Consulting,Technology,4320.493,1316.976,3525.932975,0.010808405,4520.926,7397.889429
12312003,ACN.N,Accenture PLC,IT Services & Consulting,Technology,4343.412,2332.161,3118.51993,0.004468063,4703.604,13277.63103
12312004,ACN.N,Accenture PLC,IT Services & Consulting,Technology,4606.793,2838.246,3195.899563,0.003935926,5600.715,15598.29353
12312005,ACN.N,Accenture PLC,IT Services & Consulting,Technology,4981.272,2947.45,3466.901126,0.003817673,6279.479,24380.27133
12312006,ACN.N,Accenture PLC,IT Services & Consulting,Technology,5890.217,3419.939,3624.809071,0.003139551,6735.359,30160.8583
12312007,ACN.N,Accenture PLC,IT Services & Consulting,Technology,6178.089,3545.674,3982.37003,0.003151702,7943.644,28220.56974
12312008,ACN.N,Accenture PLC,IT Services & Consulting,Technology,6977.267,3623.042,4643.715872,0.002486245,9205.85,24315.44217
12312009,ACN.N,Accenture PLC,IT Services & Consulting,Technology,7122.417,4549.566,4469.555843,0.001605384,8869.528,30312.57861
12312010,ACN.N,Accenture PLC,IT Services & Consulting,Technology,7432.717,4841.279,4889.098799,0.001541023,9560.53,34479.04909
12312011,ACN.N,Accenture PLC,IT Services & Consulting,Technology,8371.481,5706.007,5521.663538,0.001318028,11380.638,37621.51673
12312012,ACN.N,Accenture PLC,IT Services & Consulting,Technology,9386.447,6642.787,5768.956235,0.001256791,12040.987,46283.80343
12312013,ACN.N,Accenture PLC,IT Services & Consulting,Technology,8634.7,5634.41,6022.174999,0.001226919,11439.22,55669.76969
12312014,ACN.N,Accenture PLC,IT Services & Consulting,Technology,8905.675,4923.907,6165.541546,0.001513167,11645.115,59346.19769
12312015,ACN.N,Accenture PLC,IT Services & Consulting,Technology,9415.935,4363.214,6129.534016,0.001281688,11555.076,68752.03913
12312016,ACN.N,Accenture PLC,IT Services & Consulting,Technology,10150.667,4908.484,6353.578927,0.001311231,12419.628,76126.45785
12312017,ACN.N,Accenture PLC,IT Services & Consulting,Technology,10876.88,4129.871,6843.90429,0.001213511,12979.69,98381.7279
12312002,NFLX.OQ,Netflix Inc,Online Services,Technology,100.431,103.61,169.1086687,0.290766017,41.174,243.6200316
12312003,NFLX.OQ,Netflix Inc,Online Services,Technology,156.483,135.191,182.7537097,0.006587261,63.304,1354.524676
12312004,NFLX.OQ,Netflix Inc,Online Services,Technology,268.077,174.461,246.6277073,0.001779918,95.51,645.6093668
12312005,NFLX.OQ,Netflix Inc,Online Services,Technology,339.187,212.256,313.7751403,0.002940135,138.429,1471.361441
12312006,NFLX.OQ,Netflix Inc,Online Services,Technology,510.823,400.43,403.5566581,0.006218905,194.568,1770.355067
12312007,NFLX.OQ,Netflix Inc,Online Services,Technology,549.655,385.142,422.5732257,0.004767523,249.186,1750.982462
12312008,NFLX.OQ,Netflix Inc,Online Services,Technology,536.336,297.271,412.689279,0.009162445,268.269,1759.399467
12312009,NFLX.OQ,Netflix Inc,Online Services,Technology,620.995,320.242,467.0418893,0.013472995,480.591,3010.266012
12312010,NFLX.OQ,Netflix Inc,Online Services,Technology,662.041,350.387,568.1859398,0.02905176,691.903,9181.641872
12312011,NFLX.OQ,Netflix Inc,Online Services,Technology,867.312,797.811,744.3463134,0.008253015,2426.386,3835.979904
12312012,NFLX.OQ,Netflix Inc,Online Services,Technology,618.819,748.078,804.9950934,0.005897524,3223.217,5146.815793
12312013,NFLX.OQ,Netflix Inc,Online Services,Technology,776.742,1200.405,900.5587771,0.00702819,4079.002,21945.50956
12312014,NFLX.OQ,Netflix Inc,Online Services,Technology,946.631,1608.496,1166.609504,0.010264828,5184.792,20638.65544
12312015,NFLX.OQ,Netflix Inc,Online Services,Technology,617.758,2310.715,1619.462299,0.01701572,7979.445,48884.67238
12312016,NFLX.OQ,Netflix Inc,Online Services,Technology,276.232,1733.782,2019.341334,0.016626218,10906.81,53128.15385
12312017,NFLX.OQ,Netflix Inc,Online Services,Technology,568.955,2822.795,2642.015202,0.013823858,15430.786,83067.06771
12312002,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,1480,843,1112.237436,0.031377343,2454,4576.023282
12312003,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,1288,1194,971.9192462,0.022262608,2201,7661.697252
12312004,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,970,1183,931.1323089,0.021562051,2087,8025.167615
12312005,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,1782,1836,981.958374,0.017758047,2703,9605.249613
12312006,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,1945,1733,1149.483556,0.009464451,4332,15213.74829
12312007,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,1673,1144,1426.798566,0.029778247,4735,13566.76457
12312008,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,3334,1141,1529.99896,0.024756053,5534,2163.25799
12312009,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,1503,1541,1453.185393,0.02584493,5533,9057.713883
12312010,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,2543,2515,1425.463895,0.031504617,5523,7087.478429
12312011,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,1923,3151,1516.946157,0.031647442,6762,7623.739785
12312012,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,4031,2118,1672.749831,0.036465426,6609,11483.37241
12312013,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,3901,2188,1805.998853,0.038173261,5737,18420.48
12312014,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,3478,2654,1922.823774,0.02972973,6660,21761.38579
12312015,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,3720,2485,2129.362115,0.03163908,6827,10962.50821
12312016,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,2515,1131,1947.758739,0.03021148,6620,11241.93447
12312017,STX.OQ,Seagate Technology PLC,Computer Hardware,Technology,2744,2539,2000.166242,0.028087045,7904,12105.08939
12312004,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,93.318,35.812,131.9404909,0.000306253,71.836,1746.514
12312005,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,182.488,118.818,211.5796393,0.000276144,133.988,3471.015
12312006,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,293.546,207.565,317.16298,0.000292417,235.964,4137.075
12312007,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,448.609,252.424,505.4879138,0.000510033,378.407,7403.689
12312008,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,697.309,450.843,729.487806,7.31795E-05,628.591,3905.22
12312009,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,922.69,697.603,1025.729272,0.000134197,797.335,9213.873
12312010,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,1073.4,1241.965,1270.319405,0.001424973,1403.535,17344.8528
12312011,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,1531.932,496.97,1730.901937,0.013726432,1814.674,13798.56
12312012,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,2125.943,777.866,2460.051416,0.006614809,2576.794,23870.2
12312013,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,2804.77,867.621,3369.845007,0.00963715,3211.323,33279.57
12312014,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,3680.352,838.774,4636.238741,0.01262769,6114.42,37424.61
12312015,CRM.N,Salesforce.com Inc,IT Services & Consulting,Technology,4627.04,995.429,6021.583681,0.010947326,6689.944,52057.6
